architecture,control,seed,class,support,positive_ROIs,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_conditional_accuracy,dominant_FN,dominant_FP,TP,FP,FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1,recall_delta_vs_A1,F1_delta_vs_A1
A6,shuffle,43,histiocyte,24,23,0.25,0.20833333333333334,0.22727272727272727,0.8866666666666667,0.4,lymphocyte,lymphocyte,5,15,19,0.25,0.20833333333333334,0.22727272727272727,0.031914893617021274,0.03546099290780142,0.03309692671394799,0.041666666666666685,0.04545454545454544
A6,shuffle,43,melanophage,24,24,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.9366666666666666,0.4,tumor,tumor,14,9,10,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.09219858156028368,0.09929078014184398,0.09456264775413711,-0.125,-0.07092198581560283
A6,shuffle,43,neutrophil,24,24,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.9233333333333333,0.4,endothelium,apoptosis,11,10,13,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.06382978723404255,0.07801418439716312,0.06855791962174941,-0.20833333333333331,-0.17777777777777776
A6,shuffle,43,stroma,24,24,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.8433333333333334,0.4,endothelium,tumor,7,30,17,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.0425531914893617,0.04964539007092199,0.044917257683215125,0.0,-0.050491803278688546
A6,shuffle,43,epithelium,24,24,0.5,0.625,0.5555555555555556,0.92,0.4,tumor,tumor,15,15,9,0.5,0.625,0.5555555555555556,0.09929078014184398,0.10638297872340426,0.10165484633569741,0.08333333333333337,0.024943310657596363
A6,shuffle,43,endothelium,24,24,0.28,0.2916666666666667,0.2857142857142857,0.8833333333333333,0.4,stroma,stroma,7,18,17,0.28,0.2916666666666667,0.2857142857142857,0.03782505910165485,0.04964539007092199,0.04137115839243499,0.0,0.0
A6,shuffle,43,apoptosis,24,23,0.25806451612903225,0.3333333333333333,0.2909090909090909,0.87,0.4,neutrophil,tumor,8,23,17,0.25806451612903225,0.32,0.2857142857142857,0.044917257683215125,0.04964539007092199,0.04609929078014184,0.0,-0.005387205387205385
B0,real,17,tumor,71,57,0.1,0.028169014084507043,0.04395604395604396,0.71,0.16,histiocyte,epithelium,2,18,69,0.1,0.028169014084507043,0.04395604395604396,0.014184397163120567,0.010638297872340425,0.01182033096926714,-0.5633802816901409,-0.5353543008715423
B0,real,17,lymphocyte,37,32,0.36363636363636365,0.10810810810810811,0.16666666666666666,0.8666666666666667,0.16,apoptosis,plasma_cell,4,7,33,0.36363636363636365,0.10810810810810811,0.16666666666666669,0.028368794326241134,0.028368794326241134,0.028368794326241134,-0.4054054054054054,-0.33333333333333337
B0,real,17,plasma_cell,24,22,0.125,0.041666666666666664,0.0625,0.9,0.16,apoptosis,melanophage,1,7,23,0.125,0.041666666666666664,0.0625,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,-0.16666666666666669,-0.1875
B0,real,17,histiocyte,24,23,0.11363636363636363,0.20833333333333334,0.14705882352941177,0.8066666666666666,0.16,endothelium,tumor,5,39,19,0.11363636363636363,0.20833333333333334,0.14705882352941177,0.02127659574468085,0.03546099290780142,0.026004728132387703,-0.04166666666666666,-0.09294117647058822
B0,real,17,melanophage,24,24,0.2222222222222222,0.08333333333333333,0.12121212121212122,0.9033333333333333,0.16,endothelium,tumor,2,7,22,0.2222222222222222,0.08333333333333333,0.12121212121212122,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.625,-0.4752791068580542
B0,real,17,neutrophil,24,24,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8533333333333334,0.16,apoptosis,endothelium,2,22,22,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0070921985815602835,0.014184397163120567,0.009456264775413711,-0.4166666666666667,-0.5020325203252032
B0,real,17,stroma,24,24,0.2765957446808511,0.5416666666666666,0.36619718309859156,0.85,0.16,tumor,tumor,13,34,11,0.2765957446808511,0.5416666666666666,0.3661971830985916,0.07446808510638298,0.09219858156028368,0.08037825059101655,0.375,0.16106897797038644
B0,real,17,epithelium,24,24,0.2857142857142857,0.08333333333333333,0.12903225806451613,0.91,0.16,stroma,tumor,2,5,22,0.2857142857142857,0.08333333333333333,0.12903225806451613,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.5,-0.45430107526881724
B0,real,17,endothelium,24,24,0.061224489795918366,0.125,0.0821917808219178,0.7766666666666666,0.16,neutrophil,tumor,3,46,21,0.061224489795918366,0.125,0.0821917808219178,0.016548463356973995,0.02127659574468085,0.01773049645390071,-0.16666666666666669,-0.14731641589939368
B0,real,17,apoptosis,24,23,0.1728395061728395,0.5833333333333334,0.26666666666666666,0.7433333333333333,0.16,endothelium,lymphocyte,14,67,11,0.1728395061728395,0.56,0.2641509433962264,0.07919621749408984,0.09574468085106383,0.08392434988179669,0.2916666666666667,-0.05891472868217057
B0,real,29,tumor,71,57,0.47058823529411764,0.11267605633802817,0.18181818181818182,0.76,0.15333333333333332,stroma,epithelium,8,9,63,0.47058823529411764,0.11267605633802817,0.18181818181818182,0.05673758865248227,0.04609929078014184,0.04964539007092199,-0.3661971830985915,-0.3412587412587413
B0,real,29,lymphocyte,37,32,0.21428571428571427,0.08108108108108109,0.11764705882352941,0.85,0.15333333333333332,apoptosis,tumor,3,11,34,0.21428571428571427,0.08108108108108109,0.11764705882352942,0.02127659574468085,0.016548463356973995,0.01773049645390071,-0.2972972972972973,-0.25077399380804954
B0,real,29,plasma_cell,24,22,0.125,0.16666666666666666,0.14285714285714285,0.84,0.15333333333333332,apoptosis,tumor,4,28,20,0.125,0.16666666666666666,0.14285714285714288,0.02127659574468085,0.024822695035460994,0.022458628841607563,-0.20833333333333334,-0.19047619047619047
B0,real,29,histiocyte,24,23,0.0,0.0,0.0,0.89,0.15333333333333332,stroma,tumor,0,9,24,0.0,0.0,0.0,0.0,0.0,0.0,-0.2916666666666667,-0.24561403508771928
B0,real,29,melanophage,24,24,0.0,0.0,0.0,0.8733333333333333,0.15333333333333332,neutrophil,stroma,0,14,24,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.6101694915254238
B0,real,29,neutrophil,24,24,0.05405405405405406,0.08333333333333333,0.06557377049180328,0.81,0.15333333333333332,apoptosis,tumor,2,35,22,0.05405405405405406,0.08333333333333333,0.06557377049180328,0.010638297872340425,0.014184397163120567,0.01182033096926714,-0.4166666666666667,-0.5058548009367682
B0,real,29,stroma,24,24,0.20967741935483872,0.5416666666666666,0.3023255813953488,0.8,0.15333333333333332,melanophage,tumor,13,49,11,0.20967741935483872,0.5416666666666666,0.3023255813953488,0.07801418439716312,0.09219858156028368,0.08274231678486998,0.24999999999999994,0.027815777473780168
B0,real,29,epithelium,24,24,0.2727272727272727,0.25,0.2608695652173913,0.8866666666666667,0.15333333333333332,endothelium,tumor,6,16,18,0.2727272727272727,0.25,0.2608695652173913,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.33333333333333337,-0.3224637681159421
B0,real,29,endothelium,24,24,0.07142857142857142,0.08333333333333333,0.07692307692307693,0.84,0.15333333333333332,stroma,tumor,2,26,22,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.125,-0.17948717948717946
B0,real,29,apoptosis,24,23,0.12307692307692308,0.3333333333333333,0.1797752808988764,0.7566666666666667,0.15333333333333332,plasma_cell,lymphocyte,8,57,17,0.12307692307692308,0.32,0.17777777777777778,0.04964539007092199,0.05673758865248227,0.05200945626477542,0.08333333333333331,-0.09295199182839631
B0,real,43,tumor,71,57,0.2222222222222222,0.028169014084507043,0.05,0.7466666666666667,0.15666666666666668,histiocyte,melanophage,2,7,69,0.2222222222222222,0.028169014084507043,0.05,0.014184397163120567,0.010638297872340425,0.01182033096926714,-0.45070422535211263,-0.45370370370370366
B0,real,43,lymphocyte,37,32,0.3469387755102041,0.4594594594594595,0.3953488372093023,0.8266666666666667,0.15666666666666668,apoptosis,apoptosis,17,32,20,0.3469387755102041,0.4594594594594595,0.3953488372093023,0.09456264775413711,0.09810874704491725,0.09219858156028368,-0.02702702702702703,-0.07218363032316522
B0,real,43,plasma_cell,24,22,0.3333333333333333,0.125,0.18181818181818182,0.91,0.15666666666666668,lymphocyte,epithelium,3,6,21,0.3333333333333333,0.125,0.18181818181818182,0.02127659574468085,0.02127659574468085,0.02127659574468085,-0.16666666666666669,-0.1437632135306554
B0,real,43,histiocyte,24,23,0.06060606060606061,0.08333333333333333,0.07017543859649122,0.8233333333333334,0.15666666666666668,endothelium,tumor,2,31,22,0.06060606060606061,0.08333333333333333,0.07017543859649122,0.010638297872340425,0.014184397163120567,0.01182033096926714,-0.08333333333333333,-0.1116427432216906
B0,real,43,melanophage,24,24,0.06896551724137931,0.08333333333333333,0.07547169811320754,0.8366666666666667,0.15666666666666668,endothelium,tumor,2,27,22,0.06896551724137931,0.08333333333333333,0.07547169811320754,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.625,-0.5911949685534591
B0,real,43,neutrophil,24,24,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.8933333333333333,0.15666666666666668,apoptosis,melanophage,2,10,22,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.5833333333333333,-0.5555555555555556
B0,real,43,stroma,24,24,0.12903225806451613,0.16666666666666666,0.14545454545454545,0.8433333333333334,0.15666666666666668,apoptosis,tumor,4,27,20,0.12903225806451613,0.16666666666666666,0.14545454545454548,0.02364066193853428,0.028368794326241134,0.024822695035460994,-0.12500000000000003,-0.13454545454545458
B0,real,43,epithelium,24,24,0.13636363636363635,0.125,0.13043478260869565,0.8666666666666667,0.15666666666666668,endothelium,tumor,3,19,21,0.13636363636363635,0.125,0.13043478260869565,0.02127659574468085,0.02127659574468085,0.02127659574468085,-0.41666666666666663,-0.40017746228926354
B0,real,43,endothelium,24,24,0.11666666666666667,0.2916666666666667,0.16666666666666666,0.7666666666666667,0.15666666666666668,melanophage,tumor,7,53,17,0.11666666666666667,0.2916666666666667,0.16666666666666669,0.03900709219858156,0.04964539007092199,0.0425531914893617,0.0,-0.11904761904761904
B0,real,43,apoptosis,24,23,0.10869565217391304,0.20833333333333334,0.14285714285714285,0.8,0.15666666666666668,lymphocyte,tumor,5,41,20,0.10869565217391304,0.2,0.14084507042253522,0.028368794326241134,0.031914893617021274,0.02836879432624113,-0.12499999999999997,-0.15343915343915343
B1,real,17,tumor,71,57,0.589041095890411,0.6056338028169014,0.5972222222222222,0.8066666666666666,0.44,melanophage,plasma_cell,43,30,28,0.589041095890411,0.6056338028169014,0.5972222222222222,0.23286052009456262,0.24822695035460993,0.2328605200945627,0.014084507042253502,0.017911877394635956
B1,real,17,lymphocyte,37,32,0.42857142857142855,0.4864864864864865,0.45569620253164556,0.8566666666666667,0.44,histiocyte,histiocyte,18,24,19,0.42857142857142855,0.4864864864864865,0.4556962025316456,0.08865248226950355,0.10638297872340426,0.0950354609929078,-0.027027027027026973,-0.044303797468354444
B1,real,17,plasma_cell,24,22,0.2777777777777778,0.20833333333333334,0.23809523809523808,0.8933333333333333,0.44,tumor,apoptosis,5,13,19,0.2777777777777778,0.20833333333333334,0.2380952380952381,0.018912529550827423,0.02127659574468085,0.019858156028368792,0.0,-0.011904761904761918
B1,real,17,histiocyte,24,23,0.1,0.08333333333333333,0.09090909090909091,0.8666666666666667,0.44,lymphocyte,lymphocyte,2,18,22,0.1,0.08333333333333333,0.0909090909090909,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.16666666666666669,-0.14909090909090908
