architecture,seed,uid,class,category,classification_delta,dice,iou,area_relative_error,correction_norm,index
A5,17,training_set_primary_roi_080:13,lymphocyte,A1_wrong_candidate_correct,1,0.9389920424403183,0.885,0.12994350282485875,3.7738630771636963,379
A5,17,training_set_primary_roi_080:545,stroma,both_correct,0,0.7688564476885644,0.6245059288537549,0.3418803418803419,1.7713006734848022,380
A5,17,training_set_primary_roi_080:547,tumor,both_correct,0,0.09696969696969697,0.050955414012738856,0.68,1.6971887350082397,381
A5,17,training_set_primary_roi_081:20,tumor,both_correct,0,0.8451106352605282,0.7317676143386898,0.26823238566131025,6.238216876983643,382
A5,17,training_set_primary_roi_081:392,lymphocyte,both_correct,0,0.9445544554455445,0.8949343339587242,0.044534412955465584,1.873008131980896,383
A5,17,training_set_primary_roi_083:18,lymphocyte,both_correct,0,0.9830508474576272,0.9666666666666667,0.007792207792207792,5.72770357131958,388
A5,17,training_set_primary_roi_083:86,histiocyte,both_wrong,0,0.9694323144104804,0.940677966101695,0.03151862464183381,1.4773049354553223,389
A5,17,training_set_primary_roi_083:450,histiocyte,both_correct,0,0.9644444444444444,0.9313304721030042,0.06451612903225806,1.5263869762420654,390
A5,17,training_set_primary_roi_083:561,melanophage,both_correct,0,0.9775862068965517,0.9561551433389545,0.04054054054054054,2.5010619163513184,391
A5,17,training_set_primary_roi_083:623,endothelium,both_wrong,0,0.8867595818815331,0.7965571205007824,0.20344287949921752,2.590534210205078,392
A5,17,training_set_primary_roi_083:780,tumor,both_correct,0,0.855945521215296,0.7481684981684982,0.24701561065197428,0.9090415239334106,393
A5,17,training_set_primary_roi_084:131,histiocyte,both_wrong,0,0.968986905582357,0.9398395721925134,0.06016042780748663,0.9145578145980835,394
A5,17,training_set_primary_roi_084:237,endothelium,both_correct,0,0.964527027027027,0.9314845024469821,0.020477815699658702,0.7715825438499451,395
A5,17,training_set_primary_roi_084:471,tumor,both_correct,0,0.8347613219094248,0.7163865546218487,0.27637130801687765,2.019519805908203,396
A5,17,training_set_primary_roi_086:235,melanophage,both_wrong,0,0.9075804776739356,0.8307984790874525,0.1591928251121076,0.8956668376922607,397
A5,17,training_set_primary_roi_086:484,tumor,both_correct,0,0.8393782383419689,0.7232142857142857,0.26905829596412556,3.662712335586548,398
A5,17,training_set_primary_roi_086:598,apoptosis,both_wrong,0,0.39316239316239315,0.24468085106382978,0.7553191489361702,1.8855087757110596,399
A5,17,training_set_primary_roi_087:101,tumor,both_correct,0,0.945260347129506,0.8962025316455696,0.10379746835443038,1.9053750038146973,400
A5,17,training_set_primary_roi_087:236,lymphocyte,A1_correct_candidate_wrong,-1,0.9169435215946844,0.8466257668711656,0.15337423312883436,5.066709518432617,401
A5,17,training_set_primary_roi_087:451,tumor,both_wrong,0,0.9545454545454546,0.9130434782608695,0.08695652173913043,3.1687161922454834,402
A5,17,training_set_primary_roi_087:507,lymphocyte,both_correct,0,0.9451476793248945,0.896,0.09893048128342247,2.6371991634368896,403
A5,17,training_set_primary_roi_089:230,epithelium,both_wrong,0,0.8148148148148148,0.6875,0.34183673469387754,2.896230459213257,404
A5,17,training_set_primary_roi_091:252,plasma_cell,both_wrong,0,0.9782761037140855,0.9574759945130316,0.001402524544179523,3.4890120029449463,410
A5,17,training_set_primary_roi_091:684,lymphocyte,A1_correct_candidate_wrong,-1,0.938562091503268,0.8842364532019704,0.06329113924050633,1.499222755432129,411
A5,17,training_set_primary_roi_091:786,histiocyte,both_wrong,0,0.9543624161073826,0.9127086007702182,0.018617021276595744,1.5856565237045288,412
A5,17,training_set_primary_roi_093:424,lymphocyte,both_wrong,0,0.9479258605472197,0.9010067114093959,0.10986964618249534,2.8811073303222656,413
A5,17,training_set_primary_roi_095:363,melanophage,both_correct,0,0.9504950495049505,0.9056603773584906,0.05234159779614325,0.5640403628349304,418
A5,17,training_set_primary_roi_095:382,neutrophil,both_correct,0,0.8544600938967136,0.7459016393442623,0.1910828025477707,3.7270116806030273,419
A5,17,training_set_primary_roi_096:27,endothelium,both_wrong,0,0.9725315515961396,0.9465317919075145,0.007451564828614009,0.7278117537498474,420
A5,17,training_set_primary_roi_096:205,histiocyte,both_correct,0,0.9050632911392406,0.8265895953757225,0.14965986394557823,5.015016555786133,421
A5,17,training_set_primary_roi_096:603,tumor,both_correct,0,0.9084628670120898,0.8322784810126582,0.14323890967397113,1.4679546356201172,422
A5,17,training_set_primary_roi_097:25,tumor,both_correct,0,0.9571068124474348,0.917741935483871,0.008375209380234505,1.2424434423446655,423
A5,17,training_set_primary_roi_098:338,stroma,both_wrong,0,0.9102773246329527,0.8353293413173652,0.16607773851590105,0.6853273510932922,424
A5,17,training_set_primary_roi_099:52,melanophage,both_correct,0,0.8797564687975646,0.7853260869565217,0.27335640138408307,1.4119905233383179,425
A5,17,training_set_primary_roi_099:184,histiocyte,both_wrong,0,0.862876254180602,0.7588235294117647,0.3118556701030928,2.6748080253601074,426
A5,17,training_set_primary_roi_099:521,neutrophil,both_wrong,0,0.9530916844349681,0.9103869653767821,0.07982261640798226,2.726100444793701,427
A5,17,training_set_primary_roi_101:57,stroma,both_correct,0,0.30042918454935624,0.17676767676767677,4.6571428571428575,1.8139724731445312,436
A5,17,training_set_primary_roi_101:127,epithelium,both_correct,0,0.9685863874345549,0.9390862944162437,0.02889576883384933,3.4654505252838135,437
A5,17,training_set_primary_roi_102:265,endothelium,both_wrong,0,0.8916728076639646,0.8045212765957447,0.19547872340425532,0.9273894429206848,438
A5,17,training_set_primary_roi_102:426,epithelium,both_correct,0,0.93608029582673,0.8798411122144985,0.035483870967741936,0.47410455346107483,439
A5,29,training_set_metastatic_roi_001:187,apoptosis,A1_wrong_candidate_correct,1,0.819672131147541,0.6944444444444444,0.3964285714285714,3.6897473335266113,0
A5,29,training_set_metastatic_roi_002:710,plasma_cell,both_wrong,0,0.9443882709807887,0.8946360153256705,0.07773109243697479,3.7633543014526367,1
A5,29,training_set_metastatic_roi_003:139,tumor,both_correct,0,0.9731833910034602,0.9477674810446504,0.039016115351993216,0.2678864598274231,2
A5,29,training_set_metastatic_roi_004:432,tumor,A1_wrong_candidate_correct,1,0.9296567248171075,0.868559411146162,0.13144058885383805,3.9690709114074707,3
A5,29,training_set_metastatic_roi_008:120,apoptosis,both_wrong,0,0.8398791540785498,0.7239583333333334,0.018292682926829267,1.0672520399093628,9
A5,29,training_set_metastatic_roi_010:117,stroma,both_wrong,0,0.9285714285714286,0.8666666666666667,0.0856610800744879,1.1186131238937378,10
A5,29,training_set_metastatic_roi_010:129,apoptosis,both_wrong,0,0.9072681704260651,0.8302752293577982,0.07272727272727272,0.6373446583747864,11
A5,29,training_set_metastatic_roi_011:217,melanophage,both_correct,0,0.898876404494382,0.8163265306122449,0.008605851979345954,2.2243101596832275,12
A5,29,training_set_metastatic_roi_011:265,tumor,both_wrong,0,0.8411552346570397,0.7258566978193146,0.3776824034334764,2.56797194480896,13
A5,29,training_set_metastatic_roi_012:305,tumor,both_correct,0,0.8713450292397661,0.772020725388601,0.2953020134228188,0.5064569115638733,14
A5,29,training_set_metastatic_roi_014:372,apoptosis,both_wrong,0,0.9064143007360673,0.8288461538461539,0.17115384615384616,2.950153350830078,15
A5,29,training_set_metastatic_roi_015:113,tumor,both_correct,0,0.9282533399307273,0.866112650046168,0.13388734995383195,3.4019834995269775,16
A5,29,training_set_metastatic_roi_016:40,tumor,both_correct,0,0.934322033898305,0.8767395626242545,0.038876889848812095,4.4394755363464355,17
A5,29,training_set_metastatic_roi_016:199,stroma,both_wrong,0,0.9470468431771895,0.8994197292069632,0.04158004158004158,1.8199105262756348,18
A5,29,training_set_metastatic_roi_016:289,apoptosis,both_correct,0,0.9484808454425363,0.9020100502512562,0.04896907216494845,0.9999595284461975,19
A5,29,training_set_metastatic_roi_016:370,plasma_cell,A1_correct_candidate_wrong,-1,0.7988748241912799,0.6651053864168618,0.27007299270072993,0.8653697371482849,20
A5,29,training_set_metastatic_roi_017:598,plasma_cell,both_correct,0,0.45651173492867003,0.29576624925462136,0.7042337507453786,1.9898070096969604,21
A5,29,training_set_metastatic_roi_017:599,plasma_cell,both_correct,0,0.6621803499327052,0.4949698189134809,0.5050301810865191,2.0241053104400635,22
A5,29,training_set_metastatic_roi_017:608,apoptosis,both_wrong,0,0.19501133786848074,0.10804020100502512,0.8919597989949749,3.213242530822754,23
A5,29,training_set_metastatic_roi_018:120,neutrophil,both_wrong,0,0.8760563380281691,0.7794486215538847,0.2829581993569132,1.1678129434585571,24
A5,29,training_set_metastatic_roi_020:84,tumor,A1_correct_candidate_wrong,-1,0.9622641509433962,0.9272727272727272,0.0,4.596698760986328,25
A5,29,training_set_metastatic_roi_022:385,tumor,both_wrong,0,0.8323699421965318,0.7128712871287128,0.3698630136986301,1.4669102430343628,27
A5,29,training_set_metastatic_roi_022:506,tumor,both_wrong,0,0.884272997032641,0.7925531914893617,0.1464968152866242,4.1274638175964355,28
A5,29,training_set_metastatic_roi_022:565,endothelium,both_wrong,0,0.7394094993581515,0.5865580448065173,0.7048611111111112,1.9017012119293213,29
A5,29,training_set_metastatic_roi_024:193,neutrophil,both_wrong,0,0.8148148148148148,0.6875,0.036637931034482756,3.695535898208618,31
A5,29,training_set_metastatic_roi_025:6,tumor,both_wrong,0,0.8772597526165556,0.7813559322033898,0.156140350877193,3.714851140975952,32
A5,29,training_set_metastatic_roi_025:287,tumor,both_wrong,0,0.9546313799621928,0.9132007233273056,0.0867992766726944,4.275863170623779,33
A5,29,training_set_metastatic_roi_025:544,plasma_cell,both_wrong,0,0.9275675675675675,0.8649193548387096,0.1350806451612903,2.1175577640533447,34
A5,29,training_set_metastatic_roi_025:614,stroma,both_wrong,0,0.6662983425414365,0.4995857497928749,0.1717171717171717,2.2931675910949707,35
A5,29,training_set_metastatic_roi_026:12,tumor,both_correct,0,0.9573679332715477,0.9182222222222223,0.0055762081784386614,3.854412794113159,36
A5,29,training_set_metastatic_roi_026:115,tumor,both_wrong,0,0.9131652661064426,0.8402061855670103,0.03125,0.9150469303131104,37
A5,29,training_set_metastatic_roi_026:403,histiocyte,A1_wrong_candidate_correct,1,0.7618283881315157,0.6152849740932642,0.14629948364888123,2.9969327449798584,38
A5,29,training_set_metastatic_roi_026:414,lymphocyte,both_wrong,0,0.8198529411764706,0.6947040498442367,0.354978354978355,2.82358455657959,39
A5,29,training_set_metastatic_roi_026:503,neutrophil,both_wrong,0,0.7939110070257611,0.658252427184466,0.17857142857142858,1.7431381940841675,40
A5,29,training_set_metastatic_roi_026:508,plasma_cell,both_correct,0,0.9124877089478859,0.8390596745027125,0.04216867469879518,1.4010943174362183,41
A5,29,training_set_metastatic_roi_028:632,plasma_cell,both_wrong,0,0.6472868217054264,0.4785100286532951,0.4597014925373134,1.553791880607605,55
A5,29,training_set_metastatic_roi_031:126,apoptosis,both_wrong,0,0.888,0.7985611510791367,0.25225225225225223,8.87537956237793,65
A5,29,training_set_metastatic_roi_032:288,plasma_cell,both_wrong,0,0.9194499017681729,0.850909090909091,0.14909090909090908,2.126314878463745,66
A5,29,training_set_metastatic_roi_034:365,tumor,A1_wrong_candidate_correct,1,0.128680479825518,0.06876456876456877,0.9312354312354313,3.235990524291992,67
A5,29,training_set_metastatic_roi_035:17,tumor,both_correct,0,0.9574780058651027,0.9184247538677919,0.02373887240356083,4.072213649749756,68
A5,29,training_set_metastatic_roi_035:98,tumor,both_correct,0,0.9032846715328468,0.8236272878535774,0.21414141414141413,1.6585299968719482,69
A5,29,training_set_metastatic_roi_035:273,tumor,both_correct,0,0.0,0.0,1.0,3.1676688194274902,70
A5,29,training_set_metastatic_roi_036:238,tumor,both_correct,0,0.8041462084015275,0.6724452554744526,0.32755474452554745,3.081939697265625,71
A5,29,training_set_metastatic_roi_037:276,tumor,both_correct,0,0.8909853249475891,0.8034026465028355,0.23943661971830985,4.57675313949585,72
A5,29,training_set_metastatic_roi_037:432,neutrophil,both_correct,0,0.9026548672566371,0.8225806451612904,0.19722222222222222,1.5209236145019531,73
A5,29,training_set_metastatic_roi_039:255,apoptosis,both_correct,0,0.9741060419235512,0.9495192307692307,0.05048076923076923,1.3393559455871582,74
A5,29,training_set_metastatic_roi_040:47,tumor,both_correct,0,0.9208117787504975,0.8532448377581121,0.17199654278305965,1.6952990293502808,75
A5,29,training_set_metastatic_roi_046:335,neutrophil,both_correct,0,0.9193776520509194,0.8507853403141361,0.14435695538057744,0.7649226188659668,89
A5,29,training_set_metastatic_roi_046:426,apoptosis,both_wrong,0,0.6924493554327809,0.5295774647887324,0.4704225352112676,1.6322275400161743,90
A5,29,training_set_metastatic_roi_047:404,stroma,both_wrong,0,0.7748878923766817,0.6325036603221084,0.29510703363914376,2.2820186614990234,91
A5,29,training_set_metastatic_roi_047:417,apoptosis,both_wrong,0,0.6905187835420393,0.5273224043715847,0.4726775956284153,2.306575059890747,92
A5,29,training_set_metastatic_roi_047:454,plasma_cell,both_wrong,0,0.7038883349950149,0.5430769230769231,0.5652173913043478,0.6227393746376038,93
