prompt,experiment_group,scenario_id,run_id,seed,fold,phase,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,train,stroma,48,8,0.625,0.10416666666666667,0.17857142857142858,5,3,43,"[[""epithelium"",11],[""melanophage"",8],[""tumor"",6],[""histiocyte"",6],[""lymphocyte"",4],[""plasma_cell"",3],[""neutrophil"",3],[""apoptosis"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,train,epithelium,48,132,0.3333333333333333,0.9166666666666666,0.4888888888888889,44,88,4,"[[""tumor"",2],[""melanophage"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,train,endothelium,48,4,1.0,0.08333333333333333,0.15384615384615385,4,0,44,"[[""histiocyte"",17],[""melanophage"",6],[""tumor"",5],[""neutrophil"",5],[""epithelium"",4],[""lymphocyte"",3],[""plasma_cell"",2],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,train,apoptosis,48,27,0.3333333333333333,0.1875,0.24,9,18,39,"[[""tumor"",13],[""epithelium"",10],[""plasma_cell"",6],[""histiocyte"",4],[""neutrophil"",4],[""lymphocyte"",1],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,tumor,58,46,0.5652173913043478,0.4482758620689655,0.5,26,20,32,"[[""epithelium"",12],[""histiocyte"",7],[""lymphocyte"",3],[""melanophage"",3],[""neutrophil"",3],[""plasma_cell"",2],[""stroma"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,lymphocyte,23,15,0.13333333333333333,0.08695652173913043,0.10526315789473684,2,13,21,"[[""plasma_cell"",4],[""melanophage"",4],[""tumor"",3],[""histiocyte"",3],[""epithelium"",3],[""neutrophil"",2],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,plasma_cell,18,19,0.3157894736842105,0.3333333333333333,0.32432432432432434,6,13,12,"[[""neutrophil"",4],[""melanophage"",3],[""histiocyte"",2],[""tumor"",1],[""stroma"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,histiocyte,18,29,0.13793103448275862,0.2222222222222222,0.1702127659574468,4,25,14,"[[""melanophage"",5],[""lymphocyte"",3],[""tumor"",2],[""plasma_cell"",2],[""neutrophil"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,melanophage,18,31,0.41935483870967744,0.7222222222222222,0.5306122448979592,13,18,5,"[[""epithelium"",3],[""tumor"",1],[""plasma_cell"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,neutrophil,18,28,0.35714285714285715,0.5555555555555556,0.43478260869565216,10,18,8,"[[""tumor"",4],[""histiocyte"",2],[""epithelium"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,stroma,18,7,0.2857142857142857,0.1111111111111111,0.16,2,5,16,"[[""tumor"",5],[""neutrophil"",4],[""epithelium"",3],[""lymphocyte"",2],[""histiocyte"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,epithelium,18,46,0.30434782608695654,0.7777777777777778,0.4375,14,32,4,"[[""tumor"",2],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,endothelium,18,0,0.0,0.0,0.0,0,0,18,"[[""histiocyte"",6],[""epithelium"",5],[""lymphocyte"",3],[""plasma_cell"",2],[""melanophage"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,1,dev,apoptosis,18,4,0.5,0.1111111111111111,0.18181818181818182,2,2,16,"[[""neutrophil"",4],[""histiocyte"",3],[""tumor"",2],[""lymphocyte"",2],[""plasma_cell"",2],[""epithelium"",2],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,tumor,142,155,0.6645161290322581,0.7253521126760564,0.6936026936026936,103,52,39,"[[""lymphocyte"",14],[""melanophage"",7],[""epithelium"",7],[""endothelium"",4],[""histiocyte"",3],[""apoptosis"",2],[""plasma_cell"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,lymphocyte,74,103,0.4174757281553398,0.581081081081081,0.4858757062146893,43,60,31,"[[""tumor"",10],[""melanophage"",5],[""endothelium"",5],[""histiocyte"",3],[""plasma_cell"",2],[""neutrophil"",2],[""apoptosis"",2],[""stroma"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,plasma_cell,48,32,0.8125,0.5416666666666666,0.65,26,6,22,"[[""lymphocyte"",10],[""tumor"",3],[""endothelium"",3],[""histiocyte"",2],[""apoptosis"",2],[""melanophage"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,histiocyte,48,34,0.5882352941176471,0.4166666666666667,0.4878048780487805,20,14,28,"[[""endothelium"",8],[""lymphocyte"",7],[""melanophage"",5],[""tumor"",4],[""plasma_cell"",1],[""neutrophil"",1],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,melanophage,48,67,0.5373134328358209,0.75,0.6260869565217392,36,31,12,"[[""lymphocyte"",4],[""tumor"",3],[""epithelium"",2],[""histiocyte"",1],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,neutrophil,48,50,0.82,0.8541666666666666,0.8367346938775511,41,9,7,"[[""lymphocyte"",3],[""endothelium"",3],[""tumor"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,stroma,48,17,0.7647058823529411,0.2708333333333333,0.4,13,4,35,"[[""tumor"",10],[""lymphocyte"",9],[""melanophage"",6],[""epithelium"",3],[""endothelium"",3],[""histiocyte"",2],[""plasma_cell"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,epithelium,48,51,0.6862745098039216,0.7291666666666666,0.7070707070707071,35,16,13,"[[""tumor"",10],[""lymphocyte"",1],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,endothelium,48,64,0.53125,0.7083333333333334,0.6071428571428571,34,30,14,"[[""lymphocyte"",4],[""melanophage"",4],[""histiocyte"",3],[""tumor"",2],[""plasma_cell"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,train,apoptosis,48,27,0.7037037037037037,0.3958333333333333,0.5066666666666667,19,8,29,"[[""tumor"",9],[""lymphocyte"",8],[""endothelium"",4],[""neutrophil"",3],[""epithelium"",3],[""melanophage"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,tumor,58,53,0.6415094339622641,0.5862068965517241,0.6126126126126126,34,19,24,"[[""lymphocyte"",8],[""endothelium"",4],[""histiocyte"",3],[""melanophage"",2],[""epithelium"",2],[""apoptosis"",2],[""plasma_cell"",1],[""neutrophil"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,lymphocyte,23,49,0.32653061224489793,0.6956521739130435,0.4444444444444444,16,33,7,"[[""tumor"",2],[""stroma"",2],[""histiocyte"",1],[""melanophage"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,plasma_cell,18,2,0.5,0.05555555555555555,0.1,1,1,17,"[[""lymphocyte"",5],[""melanophage"",3],[""tumor"",2],[""neutrophil"",2],[""endothelium"",2],[""histiocyte"",1],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,histiocyte,18,11,0.45454545454545453,0.2777777777777778,0.3448275862068966,5,6,13,"[[""endothelium"",6],[""melanophage"",3],[""lymphocyte"",2],[""tumor"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,melanophage,18,26,0.46153846153846156,0.6666666666666666,0.5454545454545454,12,14,6,"[[""tumor"",2],[""endothelium"",2],[""lymphocyte"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,neutrophil,18,16,0.5625,0.5,0.5294117647058824,9,7,9,"[[""tumor"",3],[""lymphocyte"",3],[""endothelium"",3]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,stroma,18,13,0.3076923076923077,0.2222222222222222,0.25806451612903225,4,9,14,"[[""lymphocyte"",7],[""tumor"",3],[""endothelium"",2],[""neutrophil"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,epithelium,18,14,0.7857142857142857,0.6111111111111112,0.6875,11,3,7,"[[""tumor"",3],[""lymphocyte"",2],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,endothelium,18,35,0.3142857142857143,0.6111111111111112,0.41509433962264153,11,24,7,"[[""melanophage"",3],[""lymphocyte"",1],[""histiocyte"",1],[""stroma"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,2,dev,apoptosis,18,6,0.16666666666666666,0.05555555555555555,0.08333333333333333,1,5,17,"[[""lymphocyte"",4],[""endothelium"",4],[""tumor"",3],[""neutrophil"",3],[""stroma"",2],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,tumor,142,110,0.8363636363636363,0.647887323943662,0.7301587301587301,92,18,50,"[[""apoptosis"",16],[""epithelium"",10],[""histiocyte"",7],[""plasma_cell"",6],[""melanophage"",3],[""endothelium"",3],[""lymphocyte"",2],[""stroma"",2],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,lymphocyte,74,18,0.8333333333333334,0.20270270270270271,0.32608695652173914,15,3,59,"[[""plasma_cell"",12],[""histiocyte"",11],[""stroma"",11],[""apoptosis"",11],[""tumor"",6],[""melanophage"",3],[""neutrophil"",2],[""epithelium"",2],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,plasma_cell,48,79,0.5443037974683544,0.8958333333333334,0.6771653543307087,43,36,5,"[[""histiocyte"",3],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,histiocyte,48,79,0.46835443037974683,0.7708333333333334,0.5826771653543307,37,42,11,"[[""plasma_cell"",3],[""tumor"",2],[""lymphocyte"",1],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,melanophage,48,38,0.7105263157894737,0.5625,0.627906976744186,27,11,21,"[[""histiocyte"",8],[""tumor"",3],[""plasma_cell"",3],[""stroma"",3],[""epithelium"",3],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,neutrophil,48,56,0.8392857142857143,0.9791666666666666,0.9038461538461539,47,9,1,"[[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,stroma,48,53,0.5283018867924528,0.5833333333333334,0.5544554455445545,28,25,20,"[[""plasma_cell"",5],[""epithelium"",4],[""histiocyte"",3],[""tumor"",2],[""melanophage"",2],[""apoptosis"",2],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,epithelium,48,63,0.6507936507936508,0.8541666666666666,0.7387387387387387,41,22,7,"[[""tumor"",3],[""stroma"",3],[""histiocyte"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,endothelium,48,42,0.7619047619047619,0.6666666666666666,0.7111111111111111,32,10,16,"[[""histiocyte"",6],[""plasma_cell"",4],[""stroma"",3],[""melanophage"",1],[""neutrophil"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,train,apoptosis,48,62,0.4838709677419355,0.625,0.5454545454545454,30,32,18,"[[""plasma_cell"",3],[""histiocyte"",3],[""endothelium"",3],[""tumor"",2],[""neutrophil"",2],[""stroma"",2],[""epithelium"",2],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,tumor,58,36,0.7777777777777778,0.4827586206896552,0.5957446808510638,28,8,30,"[[""apoptosis"",8],[""histiocyte"",6],[""epithelium"",4],[""endothelium"",4],[""lymphocyte"",2],[""plasma_cell"",2],[""stroma"",2],[""melanophage"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,lymphocyte,23,8,0.625,0.21739130434782608,0.3225806451612903,5,3,18,"[[""stroma"",6],[""apoptosis"",5],[""plasma_cell"",3],[""tumor"",1],[""histiocyte"",1],[""melanophage"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,plasma_cell,18,20,0.25,0.2777777777777778,0.2631578947368421,5,15,13,"[[""apoptosis"",3],[""histiocyte"",2],[""melanophage"",2],[""neutrophil"",2],[""stroma"",2],[""tumor"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,histiocyte,18,25,0.36,0.5,0.4186046511627907,9,16,9,"[[""plasma_cell"",3],[""stroma"",3],[""tumor"",1],[""melanophage"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,melanophage,18,17,0.5294117647058824,0.5,0.5142857142857142,9,8,9,"[[""apoptosis"",3],[""plasma_cell"",2],[""tumor"",1],[""histiocyte"",1],[""epithelium"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,neutrophil,18,17,0.5882352941176471,0.5555555555555556,0.5714285714285714,10,7,8,"[[""stroma"",2],[""endothelium"",2],[""apoptosis"",2],[""tumor"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,stroma,18,30,0.36666666666666664,0.6111111111111112,0.4583333333333333,11,19,7,"[[""apoptosis"",4],[""lymphocyte"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,epithelium,18,21,0.5714285714285714,0.6666666666666666,0.6153846153846154,12,9,6,"[[""tumor"",3],[""melanophage"",1],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,endothelium,18,19,0.3684210526315789,0.3888888888888889,0.3783783783783784,7,12,11,"[[""histiocyte"",4],[""plasma_cell"",2],[""stroma"",2],[""epithelium"",2],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,3,dev,apoptosis,18,32,0.1875,0.3333333333333333,0.24,6,26,12,"[[""plasma_cell"",3],[""neutrophil"",3],[""histiocyte"",2],[""endothelium"",2],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,tumor,142,99,0.898989898989899,0.6267605633802817,0.7385892116182573,89,10,53,"[[""apoptosis"",17],[""melanophage"",8],[""stroma"",6],[""epithelium"",6],[""histiocyte"",5],[""lymphocyte"",4],[""plasma_cell"",4],[""endothelium"",3]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,lymphocyte,74,57,0.7894736842105263,0.6081081081081081,0.6870229007633588,45,12,29,"[[""apoptosis"",7],[""tumor"",5],[""melanophage"",5],[""stroma"",4],[""plasma_cell"",3],[""endothelium"",3],[""histiocyte"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,plasma_cell,48,49,0.7959183673469388,0.8125,0.8041237113402062,39,10,9,"[[""lymphocyte"",3],[""histiocyte"",2],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,histiocyte,48,37,0.7027027027027027,0.5416666666666666,0.611764705882353,26,11,22,"[[""melanophage"",10],[""plasma_cell"",3],[""stroma"",3],[""tumor"",2],[""lymphocyte"",2],[""neutrophil"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,melanophage,48,79,0.5822784810126582,0.9583333333333334,0.7244094488188977,46,33,2,"[[""lymphocyte"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,neutrophil,48,49,0.9183673469387755,0.9375,0.9278350515463918,45,4,3,"[[""apoptosis"",3]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,stroma,48,53,0.6037735849056604,0.6666666666666666,0.6336633663366337,32,21,16,"[[""melanophage"",4],[""apoptosis"",4],[""tumor"",2],[""lymphocyte"",2],[""epithelium"",2],[""histiocyte"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,epithelium,48,49,0.8367346938775511,0.8541666666666666,0.845360824742268,41,8,7,"[[""stroma"",3],[""tumor"",1],[""melanophage"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,endothelium,48,52,0.7884615384615384,0.8541666666666666,0.82,41,11,7,"[[""melanophage"",3],[""stroma"",2],[""apoptosis"",2]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,train,apoptosis,48,76,0.5263157894736842,0.8333333333333334,0.6451612903225806,40,36,8,"[[""endothelium"",3],[""stroma"",2],[""histiocyte"",1],[""melanophage"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,tumor,58,34,0.7941176470588235,0.46551724137931033,0.5869565217391305,27,7,31,"[[""apoptosis"",7],[""melanophage"",6],[""histiocyte"",4],[""endothelium"",4],[""lymphocyte"",3],[""stroma"",3],[""epithelium"",3],[""plasma_cell"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,lymphocyte,23,22,0.5,0.4782608695652174,0.4888888888888889,11,11,12,"[[""stroma"",6],[""apoptosis"",2],[""tumor"",1],[""plasma_cell"",1],[""histiocyte"",1],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,plasma_cell,18,8,0.375,0.16666666666666666,0.23076923076923078,3,5,15,"[[""melanophage"",4],[""stroma"",3],[""apoptosis"",3],[""lymphocyte"",2],[""neutrophil"",2],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,histiocyte,18,9,0.3333333333333333,0.16666666666666666,0.2222222222222222,3,6,15,"[[""melanophage"",5],[""endothelium"",4],[""stroma"",3],[""tumor"",1],[""lymphocyte"",1],[""plasma_cell"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,melanophage,18,36,0.4444444444444444,0.8888888888888888,0.5925925925925926,16,20,2,"[[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,neutrophil,18,13,0.6153846153846154,0.4444444444444444,0.5161290322580645,8,5,10,"[[""apoptosis"",4],[""tumor"",2],[""stroma"",2],[""epithelium"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,stroma,18,29,0.20689655172413793,0.3333333333333333,0.2553191489361702,6,23,12,"[[""apoptosis"",7],[""lymphocyte"",2],[""endothelium"",2],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,epithelium,18,16,0.6875,0.6111111111111112,0.6470588235294118,11,5,7,"[[""tumor"",3],[""stroma"",2],[""melanophage"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,endothelium,18,27,0.37037037037037035,0.5555555555555556,0.4444444444444444,10,17,8,"[[""lymphocyte"",2],[""melanophage"",2],[""stroma"",2],[""histiocyte"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,4,dev,apoptosis,18,31,0.1935483870967742,0.3333333333333333,0.24489795918367346,6,25,12,"[[""endothelium"",5],[""plasma_cell"",2],[""neutrophil"",2],[""lymphocyte"",1],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,tumor,142,124,0.8548387096774194,0.7464788732394366,0.7969924812030075,106,18,36,"[[""epithelium"",9],[""histiocyte"",7],[""apoptosis"",7],[""lymphocyte"",6],[""stroma"",3],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,lymphocyte,74,67,0.7910447761194029,0.7162162162162162,0.75177304964539,53,14,21,"[[""stroma"",5],[""tumor"",4],[""histiocyte"",4],[""plasma_cell"",3],[""endothelium"",2],[""apoptosis"",2],[""melanophage"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,plasma_cell,48,50,0.82,0.8541666666666666,0.8367346938775511,41,9,7,"[[""histiocyte"",3],[""lymphocyte"",2],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,histiocyte,48,64,0.5625,0.75,0.6428571428571429,36,28,12,"[[""tumor"",3],[""plasma_cell"",3],[""stroma"",3],[""lymphocyte"",1],[""melanophage"",1],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,melanophage,48,38,0.868421052631579,0.6875,0.7674418604651163,33,5,15,"[[""histiocyte"",6],[""tumor"",2],[""lymphocyte"",2],[""plasma_cell"",1],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,neutrophil,48,55,0.8727272727272727,1.0,0.9320388349514563,48,7,0,[]
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,stroma,48,50,0.68,0.7083333333333334,0.6938775510204082,34,16,14,"[[""tumor"",4],[""histiocyte"",3],[""apoptosis"",3],[""lymphocyte"",1],[""plasma_cell"",1],[""neutrophil"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,epithelium,48,58,0.7931034482758621,0.9583333333333334,0.8679245283018868,46,12,2,"[[""lymphocyte"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,endothelium,48,47,0.851063829787234,0.8333333333333334,0.8421052631578947,40,7,8,"[[""histiocyte"",3],[""apoptosis"",2],[""lymphocyte"",1],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,train,apoptosis,48,47,0.6808510638297872,0.6666666666666666,0.6736842105263158,32,15,16,"[[""tumor"",5],[""endothelium"",3],[""histiocyte"",2],[""neutrophil"",2],[""stroma"",2],[""melanophage"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,tumor,58,43,0.7674418604651163,0.5689655172413793,0.6534653465346535,33,10,25,"[[""apoptosis"",6],[""lymphocyte"",5],[""histiocyte"",4],[""epithelium"",4],[""endothelium"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,lymphocyte,23,36,0.3611111111111111,0.5652173913043478,0.4406779661016949,13,23,10,"[[""stroma"",4],[""plasma_cell"",2],[""tumor"",1],[""histiocyte"",1],[""melanophage"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,plasma_cell,18,9,0.2222222222222222,0.1111111111111111,0.14814814814814814,2,7,16,"[[""lymphocyte"",3],[""neutrophil"",3],[""stroma"",3],[""histiocyte"",2],[""melanophage"",2],[""tumor"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,histiocyte,18,19,0.3157894736842105,0.3333333333333333,0.32432432432432434,6,13,12,"[[""endothelium"",4],[""lymphocyte"",2],[""melanophage"",2],[""stroma"",2],[""tumor"",1],[""plasma_cell"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,melanophage,18,17,0.5294117647058824,0.5,0.5142857142857142,9,8,9,"[[""lymphocyte"",3],[""tumor"",1],[""plasma_cell"",1],[""histiocyte"",1],[""epithelium"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,neutrophil,18,19,0.5263157894736842,0.5555555555555556,0.5405405405405406,10,9,8,"[[""lymphocyte"",3],[""tumor"",2],[""apoptosis"",2],[""endothelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,stroma,18,22,0.3181818181818182,0.3888888888888889,0.35,7,15,11,"[[""apoptosis"",5],[""lymphocyte"",3],[""endothelium"",2],[""neutrophil"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,epithelium,18,17,0.6470588235294118,0.6111111111111112,0.6285714285714286,11,6,7,"[[""tumor"",4],[""melanophage"",1],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,endothelium,18,22,0.36363636363636365,0.4444444444444444,0.4,8,14,10,"[[""histiocyte"",4],[""lymphocyte"",2],[""stroma"",2],[""melanophage"",1],[""epithelium"",1]]"
6,A,p6_A_D600,p6_A_D600_s29,29,NOT APPLICABLE,joint,5,dev,apoptosis,18,21,0.19047619047619047,0.2222222222222222,0.20512820512820512,4,17,14,"[[""neutrophil"",4],[""endothelium"",3],[""lymphocyte"",2],[""plasma_cell"",2],[""stroma"",2],[""histiocyte"",1]]"
